31597552;B-I;BCO CLASSICO S.A.;I;2;;201306;RIO DE JANEIRO;RJ;5.633.154;5.633.154;255;98.630;5.387.028;59;0;0;0;0;147.094;0;0;89;1.245.596;2;0;0;0;0;2;0;0;0;0;0;0;0;0;1.245.595;4.387.558;2.334.686;59.380;0;0;60.875;0;0;0;0;0;0;0;0;0;0;60.875;1;0;-269;-849;-23;0;4;-2;59.737;0;59.737;-358;0;59.380;6;2;201306;43,4;0;;
4913711;B-I;BCO DO EST. DO PA S.A.;I;1;;201306;BELEM;PA;4.328.556;4.328.556;118.073;738.988;535.192;284.263;0;2.482.764;-82.218;1.824;171.052;3.325;0;77.117;3.872.353;695.357;534.535;92.494;2.087.794;0;3.410.181;84.990;172.396;0;172.396;18.283;128;0;0;186.376;456.203;456.203;60.872;362.374;0;32.140;0;18;4.845;0;-94.278;0;0;0;0;-43.646;261.453;4.767;22.077;-76.920;-71.125;-17.816;0;5.900;-5.605;122.731;17.120;139.851;-73.988;-4.993;60.872;1.485;44;201306;19,4;16,9;;
31873;B-I;SOFISA;C;2;;201306;SAO PAULO;SP;4.214.214;4.214.214;102.407;124.455;1.202.858;33.150;480.287;1.596.351;-93.895;28.597;400.862;33.619;100.255;233.865;3.530.447;125.559;0;27.606;1.843.454;0;1.996.618;145.535;58.593;143.972;202.565;1.005;497.732;402.308;2.205;282.479;683.767;664.950;888;143.665;58.250;62.209;-1.294;17.680;0;162;-110.356;-36.779;-57.084;0;-6.076;-7.817;62.560;772;5.189;-31.988;-23.894;-7.499;10.645;5.640;-8.829;12.596;-17.284;-4.688;7.819;-2.243;888;231;17;201306;19,9;36,8;;
50531;B-I;INDUSVAL;C;2;;201306;SAO PAULO;SP;4.077.285;4.198.725;26.546;270.732;1.053.413;6.202;0;2.215.214;-200.429;150;643.815;93.414;0;89.820;3.629.168;38.799;0;58.160;1.768.445;0;1.865.404;176.141;33.965;529.405;563.370;556;9.892;714.559;79.796;219.450;569.557;555.283;-112.070;105.944;0;38.750;-10.011;35.560;0;0;-106.455;-49.801;0;0;0;-133.529;-119.542;10.887;3.539;-51.918;-28.808;-5.539;1.545;65.701;-54.423;-178.558;83;-178.475;74.531;-8.125;-112.070;400;9;201306;14,6;15,8;;
30881;B-I;J.MALUCELLI;C;2;;201306;CURITIBA;PR;4.103.188;4.103.188;289;598.106;204.763;1.052;0;2.615.888;-81.145;0;65.485;92.462;0;606.289;2.844.266;24.114;0;187.678;1.718.705;0;1.930.498;166.520;609.855;0;609.855;599;0;56.353;0;80.441;1.258.922;1.257.671;71.596;294.639;0;13.897;-152;0;0;0;-94.425;-1.073;0;0;0;-40.961;171.925;5.338;1.151;-14.751;-82.008;-10.456;14.512;6.460;-3.041;89.130;8;89.138;-16.948;-594;71.596;187;1;201306;24,3;47,7;;
31244;B-I;RURAL;C;2;2;201305;0;0;3.905.947;3.922.250;87.420;177.587;468.754;26.075;0;1.935.136;-262.902;208.710;1.314.650;60.594;440;114.497;3.697.517;145.184;0;18.767;1.968.187;0;2.132.138;15.299;13.290;154.457;167.747;24.693;2.447;14.806;6.334;1.334.053;224.733;127.980;-145.060;153.027;243;34.703;-19.165;9.100;0;0;-95.307;-9.183;-222;0;-32.564;-165.880;-125.248;1.129;5.368;-46.933;-59.360;-2.456;-2.738;96.541;-105.116;-238.813;-1.013;-239.826;94.767;0;-145.060;0;0;201304;5,3;63;;
50706;B-I;BONSUCESSO;C;2;;201306;BELO HORIZONTE;MG;3.457.356;3.457.356;2.620;55.076;888.846;3.753;0;2.195.427;-132.982;1.144.487;303.251;66.905;0;74.460;3.085.675;11.845;0;87.002;1.334.043;4;1.432.895;25.408;630;71.968;72.598;602;0;4.479;0;1.549.692;371.681;371.681;5.537;327.499;0;39.054;-5.811;441;0;0;-78.612;-201;0;0;-9.121;-74.857;198.392;8.141;2.450;-23.205;-117.086;-18.979;6.768;36.353;-70.561;22.273;441;22.714;287;0;5.537;345;4;201306;16,9;13,4;;
50071;B-I;JOHN DEERE;C;3;;201306;INDAIATUBA;SP;3.453.201;3.453.201;1.850;47.900;638;20.201;0;3.417.187;-77.989;0;39.345;124;0;3.946;2.913.404;49.426;0;40.022;50.068;0;139.516;0;0;0;0;798;0;2.612.111;0;160.979;539.796;539.796;51.964;194.554;0;2.770;663;0;0;0;-1.220;-88.377;0;0;0;-11.290;97.100;16.294;0;-13.695;-6.629;-5.742;0;119;-86;87.361;317;87.678;-34.744;-971;51.964;108;1;201306;17,2;0,6;;
51066;B-I;CREDIT AGRICOLE;C;3;;201306;SAO PAULO;SP;3.424.507;3.424.507;12.528;1.601.546;395.185;3.023;0;63.540;-160;0;1.329.365;731;0;18.749;2.660.929;4.285;0;90.388;455.577;0;550.250;0;168.518;283.399;451.917;0;286;932.737;63.130;662.609;763.578;763.573;-5.823;2.387;0;59.895;8.417;80.870;0;0;-30.203;-213.601;0;0;0;322;-91.913;13.435;1;-34.490;-13.634;-2.560;-1.422;141.745;-9.821;1.341;25;1.366;-6.564;-623;-5.823;65;1;201306;33;2,4;;
51073;B-I;ING;C;3;;201306;SAO PAULO;SP;3.362.236;3.362.236;5.904;1.232.971;638.999;668;0;339.755;-50;0;1.140.344;426;0;3.221;2.545.250;1.425;0;0;868.706;0;870.131;33.707;0;40.807;40.807;0;14.512;1.424.422;17.561;144.110;816.987;816.987;20.438;13.356;0;59.568;190;102.377;0;0;-31.354;-86.441;0;0;0;-548;57.148;1.291;0;-12.273;-10.792;-3.800;0;10.145;-9.143;32.576;0;32.576;-11.675;-464;20.438;114;1;201306;42;0,4;;
13009717;B-I;BCO DO EST. DE SE S.A.;I;1;;201306;ARACAJU;SE;3.240.099;3.240.099;66.319;515.132;483.520;356.384;0;1.627.607;-53.313;429;155.674;1.955;0;86.821;2.976.453;536.770;868.799;81.470;939.669;339;2.427.047;5.548;126.858;0;126.858;33.614;2.297;85.511;0;295.577;263.646;263.646;32.560;196.150;0;30.124;0;0;6.206;0;-67.901;-3.221;0;0;0;-19.208;142.150;29.612;6.932;-63.839;-42.196;-12.175;-931;3.292;-617;62.228;-440;61.788;-25.599;-3.629;32.560;1.281;61;201306;15,6;23,6;;
60518222;B-I;BCO SUMITOMO MITSUI BRASIL S.A.;I;3;;201306;SAO PAULO;SP;2.959.461;3.058.512;24.274;839.994;559.111;22.141;0;648.576;-1.209;0;962.563;468;0;2.594;2.402.199;75.370;0;0;954.051;12.374;1.041.795;99.051;0;0;0;551;12.848;1.013.679;31;234.244;656.313;653.659;14.344;36.639;0;51.080;3.080;56.989;0;0;-38.640;-72.000;0;0;0;763;37.911;8.303;1;-13.097;-6.805;-2.729;21;1.514;-1.887;23.232;70;23.302;-8.958;0;14.344;101;1;201306;28,9;0,3;;
51781;B-I;ORIGINAL;C;2;;201306;PORTO ALEGRE;RS;3.056.564;3.056.564;1.699;701.244;1.152.121;1.145;0;868.671;-61.583;2.004;208.369;36.646;0;148.253;1.038.243;28.440;0;36.492;487.495;0;552.427;10.998;0;213.067;213.067;346;559;8.724;90.606;161.516;2.018.321;2.014.130;27.154;132.806;0;73.910;-2.699;249;0;0;-39.616;-304;0;0;0;-25.650;138.696;1.168;0;-48.310;-39.416;-8.638;8.428;19.609;-6.675;64.862;-35;64.827;-15.334;-22.338;27.154;398;2;201306;83,7;7,3;;
30207;B-I;BBM;C;2;;201306;SALVADOR;BA;2.837.084;2.837.084;168.568;371.931;774.513;1.857;0;911.003;-24.913;0;603.267;2.007;0;28.851;2.291.141;26.039;0;3.970;402.165;0;432.174;1.780;616.378;354.866;971.244;112;5.619;394.673;9.452;476.088;545.943;545.027;19.108;83.624;0;59.575;17.481;32.318;0;0;-71.034;-23.253;0;0;744;-19.040;80.415;11.399;7;-15.864;-15.288;-5.156;-5.054;24.536;-41.566;33.429;226;33.655;-6.784;-7.762;19.108;131;3;201306;27,5;4,7;;
50988;B-I;INDUSTRIAL DO BRASIL;C;2;;201306;SAO PAULO;SP;2.288.152;2.288.152;4.185;326.277;359.056;2.952;0;1.074.906;-37.059;1.562;488.221;27.127;5.595;36.893;1.838.619;36.750;0;89.056;695.430;0;821.236;183.533;402.504;63.772;466.276;320;1.327;248.036;0;117.891;449.533;449.258;17.171;97.464;939;22.967;3.737;29.904;0;0;-55.343;-32.465;-897;0;0;-27.066;39.240;2.228;2.241;-23.163;-10.463;-6.023;871;16.155;-311;20.775;794;21.569;-4.399;0;17.171;250;7;201306;19,9;7,5;;
51736;B-I;RODOBENS;C;2;;201306;SAO PAULO;SP;1.952.261;1.952.261;288;1.876;290.162;3.015;5.647;1.360.138;-42.333;0;60.048;39.212;139.594;94.614;1.537.189;3;0;176.963;190.981;0;367.947;0;392.141;35.912;428.053;660;5.647;630.052;2.183;102.647;415.072;415.069;32.383;87.754;35.053;9.946;-25;0;0;0;-29.564;-16.213;-26.096;0;0;-16.294;44.561;5.240;2.522;-6.511;-11.427;-3.910;15.578;10.126;-16.963;39.216;0;39.216;-5.215;-1.618;32.383;84;2;201306;16;22,7;;
51468;B-I;RENDIMENTO;C;2;;201306;SAO PAULO;SP;1.877.916;1.877.916;274.356;232.498;56.427;14.094;0;510.915;-34.095;0;780.174;8.214;0;35.333;1.687.220;43.320;0;24.279;395.336;46.501;509.435;0;10.243;0;10.243;1.059;29.265;93.611;0;1.043.607;190.696;190.176;21.433;40.946;0;11.252;782;126.317;0;0;-17.870;-5.543;0;0;0;-11.270;144.614;12.626;877;-47.549;-59.889;-8.674;23;1.313;-10.241;33.100;-1.545;31.555;-8.717;-1.405;21.433;365;7;201306;14,4;14,4;;
3609817;B-I;BCO CARGILL S.A.;I;3;;201306;SAO PAULO;SP;1.710.711;1.710.711;38.086;139.296;123.669;1.310;0;512.878;-7.330;0;899.262;3.317;0;223;1.408.614;35.916;0;0;52.585;0;88.501;0;0;216.839;216.839;1;36.135;986.051;34.670;46.417;302.098;302.341;22.312;50.845;0;12.482;-467;89.609;121;0;-14.719;-97.210;0;0;0;7.784;48.445;3;0;-2.297;-4.017;-2.541;0;470;-2.752;37.311;0;37.311;-14.998;0;22.312;6;1;201306;24,4;0,1;;
17351180;B-I;BCO TRIANGULO S.A.;I;2;;201306;UBERLANDIA;MG;1.670.018;1.670.018;305;234.152;134.160;54.555;0;996.034;-94.713;0;242.875;13.758;0;88.891;1.327.901;87.331;0;22.170;574.076;0;683.577;0;264.528;2.552;267.080;22.243;21.142;137.183;0;196.675;342.117;342.150;7.617;157.329;0;14.269;519;0;0;0;-33.178;-7.874;0;0;0;-53.436;77.629;11.970;37.466;-38.620;-61.492;-10.157;966;6.504;-9.443;14.823;51;14.874;-4.642;-2.614;7.617;675;46;201306;19,1;26;;
50328;B-I;SOCOPA;C;2;;201306;SAO PAULO;SP;1.484.810;1.652.146;215.859;264.539;369.595;20.879;0;189.582;-9.956;7.096;594.240;1.342;0;6.066;1.507.182;90.430;0;33.936;415.780;15.718;555.864;232.923;0;0;0;1.034;12.598;98.143;0;606.621;144.964;141.163;11.628;17.264;0;33.303;-5.702;65.270;0;0;-27.455;-8.390;0;0;0;-9.410;64.880;44.559;5.287;-27.931;-46.114;-12.215;48;8.237;-18.274;18.477;40;18.517;-6.261;-629;11.628;235;1;201306;26,9;3,5;;
51815;B-I;CAIXA GERAL;C;3;;201306;SAO PAULO;SP;1.353.604;1.603.656;4.131;365.425;418.420;36;0;558.386;-6.339;0;214.008;3.232;0;46.357;1.138.736;6.458;0;53.702;340.121;0;400.281;250.204;7.755;17.999;25.754;45;2.917;106.531;66.737;286.268;464.920;464.666;-9.854;22.898;0;18.250;329;0;0;0;-19.644;-2.191;0;-1.454;0;-2.142;16.046;25.546;1;-23.375;-23.503;-4.010;0;790;-8.939;-17.444;-58;-17.502;7.651;0;-9.854;67;2;201306;26,4;9,9;;
20255;B-I;BANIF;C;3;;201306;SAO PAULO;SP;1.406.993;1.406.993;9.513;50.435;348.632;3.850;0;1.002.110;-429.327;6.516;317.369;95.469;0;8.941;1.162.456;10.514;0;23.728;860.832;0;895.074;20.006;24.321;0;24.321;369;2;57.007;0;165.677;244.537;244.339;-346.854;91.929;0;9.823;18.388;8.474;0;0;-52.491;-39.822;0;0;0;-348.582;-312.281;1.394;270;-22.685;-26.825;-582;-122;13.858;-33.135;-380.108;2.551;-377.557;30.703;0;-346.854;183;13;201306;14,6;3,6;;
50122;B-I;FATOR;C;2;;201306;SAO PAULO;SP;1.402.861;1.404.035;907;3.532;992.601;710;0;69.583;-4.326;0;195.144;877;0;145.006;1.008.322;6.434;0;23.766;411.701;0;441.900;328.122;0;40.234;40.234;42;0;0;40.581;157.443;395.713;395.713;-26.037;5.714;0;-5.370;18.925;0;0;0;-25.291;0;0;0;0;-3.284;-9.306;31.386;0;-40.292;-26.192;-6.119;5.082;1.872;-930;-44.499;-12;-44.511;19.357;-883;-26.037;195;2;201306;26,4;36,6;;
416968;B-I;BANCO INTERMEDIUM S/A;I;2;;201306;BELO HORIZONTE;MG;1.313.911;1.313.911;533;93.406;174.352;1.477;0;981.279;-51.882;209.629;33.268;66.396;0;15.082;1.030.700;21.599;0;15.141;487.415;0;524.155;0;100.596;208.496;309.092;158;0;1.016;0;196.278;283.211;283.211;9.221;108.533;0;12.994;2.046;0;0;0;-28.633;-79;0;0;6.356;-28.189;73.028;1.232;2.053;-8.096;-57.919;-1.041;1.836;2.696;-2.205;11.584;-973;10.611;-1.391;0;9.221;103;7;201306;21,8;5,3;;
30723886;B-I;BCO MODAL S.A.;I;2;;201306;RIO DE JANEIRO;RJ;1.211.536;1.211.536;8.432;56.003;625.480;2.702;74.630;351.872;-6.764;0;71.963;757;0;26.460;967.755;3.073;0;0;471.851;0;474.924;204.256;0;97.436;97.436;118;74.449;0;26.550;90.021;243.782;247.360;-3.953;18.275;0;32.227;2.605;1.304;0;0;-38.924;-6.633;0;0;-725;-1.797;6.332;5.001;920;-14.945;-14.334;-486;4.715;3.959;-1.383;-10.221;49;-10.172;6.225;-4;-3.953;216;3;201306;19,9;8,5;;
50476;B-I;INTERCAP;C;2;;201306;SAO PAULO;SP;1.046.013;1.062.731;86.175;54.270;305.372;680;0;321.067;-19.337;0;310.374;2.842;0;1.287;946.333;22.053;0;0;297.936;372;320.361;74.373;18.944;72.404;91.348;98;199;103.455;16.264;340.234;116.398;93.866;654;26.237;0;2.624;-1.285;24.439;0;15;-24.936;-8.371;0;0;-12.182;6.988;13.529;2.466;473;-10.002;-12.053;-2.934;-13;12.274;-3.854;-114;4;-110;764;0;654;98;1;201306;14,5;1,2;;
51554;B-I;WESTLB;C;3;;201306;SAO PAULO;SP;1.048.573;1.048.573;1.252;80.078;432.626;255;0;255.958;-975;0;275.700;241;0;3.437;535.680;17;0;54.355;153.877;0;208.249;85.074;0;0;0;0;5;58.243;14.752;169.357;512.894;505.080;6.928;8.659;0;11.071;1.085;12.997;0;0;-11.036;-1.726;0;0;0;663;21.713;819;0;-17.553;-12.257;-1.664;6.212;35.121;-23.898;8.493;-4;8.489;-838;-723;6.928;85;1;201306;58,3;0,7;;
31880826;B-I;BCO GUANABARA S.A.;I;2;;201306;RIO DE JANEIRO;RJ;1.038.656;1.038.656;601;455.195;28.290;8.906;0;503.814;-16.687;0;4.609;7.829;43.479;2.619;910.912;15.429;0;0;592.425;0;607.854;1.004;0;2.278;2.278;137;0;181.029;0;118.609;127.745;127.745;6.695;31.651;16.735;16.145;0;0;0;0;-21.437;-4.854;-15.947;0;0;-5.067;17.226;278;372;-6.668;-4.404;-1.214;0;4.034;-34;9.590;0;9.590;-2.896;0;6.695;77;1;201306;23,1;1,8;;
51839;B-I;BRASIL PLURAL;C;2;;201306;RIO DE JANEIRO;RJ;317.128;956.017;71;657.669;173.732;764;502;564;-3;0;108.528;80;0;14.109;862.669;2.782;0;15.003;88.366;0;106.151;646.650;0;0;0;6;502;0;0;109.361;93.347;93.116;979;191;0;11.287;-66;180;0;0;-10.805;-3;0;0;0;-3;781;23.530;225;-9.276;-9.851;-2.427;0;135;-43;3.074;0;3.074;-1.250;-845;979;41;2;201306;21;13,7;;
29030467;B-I;SCOTIABANK BRASIL;I;3;;201306;SAO PAULO;SP;653.823;653.823;947;69.863;347.615;157;0;56.419;-228;0;173.590;538;0;4.921;312.339;86;0;0;97.742;0;97.828;0;0;0;0;0;0;148.772;28.270;37.469;341.483;341.483;-21.399;3.543;0;2.763;11.567;10.983;0;0;-3.969;-23.747;0;0;0;-654;486;2.561;0;-18.671;-7.894;-946;0;888;-1.517;-25.093;-2;-25.095;3.697;0;-21.399;81;1;201306;57,9;1,4;;
7656500;B-I;BCO KDB BRASIL S.A.;I;3;2;201305;SAO PAULO;SP;579.554;579.554;241;173.812;321.571;6.819;0;39.143;-13.286;0;50.572;3;0;678;498.389;7.645;0;0;56.779;0;64.424;0;0;0;0;0;739;353.888;0;79.338;81.165;80.420;1.387;1.893;0;14.809;0;4.600;0;0;-1.660;-9.579;0;0;0;689;10.752;396;1;-2.601;-1.518;-551;0;7;-587;5.899;394;6.293;-4.907;0;1.387;0;0;201303;21,4;0,8;;
92874270;B-I;BCO A.J. RENNER S.A.;I;2;;201306;PORTO ALEGRE;RS;555.932;555.932;91;55.082;479;1.821;0;489.944;-19.753;0;26.594;137;0;1.535;468.792;538;0;2.488;435.976;0;439.002;0;0;0;0;535;0;0;0;29.255;87.139;87.139;8.765;62.533;0;2.176;0;0;0;0;-18.735;0;0;0;0;-11.425;34.549;3.124;4.583;-10.583;-12.961;-2.863;-258;545;-5;16.131;15;16.146;-6.241;-1.138;8.765;142;1;201306;17,2;1,3;;
59118133;B-I;BCO LUSO BRASILEIRO S.A.;I;2;;201306;SAO PAULO;SP;546.471;546.471;1.653;57.611;3.066;13.763;0;366.180;-13.941;357;106.620;7.459;0;4.061;438.937;12.941;0;10.116;346.110;0;369.167;0;0;13.971;13.971;327;32;29.498;0;25.942;107.534;83.943;876;31.242;0;1.638;0;0;0;0;-14.736;0;0;0;0;3.127;21.271;590;28;-6.916;-9.869;-1.131;0;7.038;-11.779;-768;1.517;749;127;0;876;84;2;201306;17,6;4,8;;
61348538;B-I;BCO FICSA S.A.;I;2;;201306;SAO PAULO;SP;504.320;504.320;577;52.900;223.151;1.443;0;158.190;-30.441;129.899;82.961;13.699;0;1.840;437.266;565;0;0;266.180;0;266.745;4.003;0;0;0;130;35;24.703;2.885;138.764;67.054;61.088;-12.498;81.343;0;22.025;-572;0;0;0;-13.714;-5.138;0;0;-22.964;-22.434;38.546;70;53;-4.162;-48.079;-3.948;0;3.031;-5.575;-20.064;-785;-20.849;8.352;0;-12.498;55;1;201305;11,7;2,8;;
50201;B-I;MÁXIMA;C;2;2;201305;RIO DE JANEIRO;RJ;464.213;489.213;6.451;34.000;166.734;1.673;0;180.701;-5.043;2.287;93.763;124;0;10.810;443.176;8.264;0;50;241.064;110;249.488;98.996;0;57.445;57.445;4;0;467;765;36.011;46.036;32.077;-14.038;12.253;0;3.493;-5.787;3.142;0;418;-18.278;0;0;0;-640;-1.386;-6.785;2.374;4;-5.799;-10.982;-678;-1.361;1.093;-86;-22.220;9;-22.211;8.175;0;-14.038;0;0;201305;11,6;36,8;;
2318507;B-I;BCO KEB DO BRASIL SA;I;3;;201306;SAO PAULO;SP;471.112;471.112;8.187;255.789;41.763;17.838;0;143.563;0;0;3.634;18;0;319;379.664;66.665;0;15.089;188.586;0;270.339;0;0;0;0;138;0;98.805;0;10.382;91.447;91.447;6.492;25.589;0;9.969;0;2.352;0;0;-6.819;-16.047;0;0;0;0;15.044;119;0;-1.921;-1.995;-779;0;4.507;-4.485;10.490;297;10.787;-4.295;0;6.492;11;1;201306;68,4;0,4;;
10690848;B-I;BCO DA CHINA BRASIL S.A.;I;3;;201306;SAO PAULO;SP;468.051;468.051;16.857;108.286;93.991;629;0;122.520;-3.355;0;120.958;228;0;7.937;338.573;40.349;0;0;166.601;5;206.955;0;0;0;0;11;16.495;90.076;0;25.035;129.478;129.478;-915;5.732;0;6.991;0;1.994;0;0;-5.603;-397;0;0;0;-2.786;5.931;5.427;3;-7.031;-5.640;-480;0;43;0;-1.747;23;-1.724;809;0;-915;67;1;201306;41,4;6,1;;
997185;B-I;BANCO BM&FBOVESPA;I;2;;201306;SAO PAULO;SP;181.321;431.357;5.385;349.768;68.064;393;0;0;0;0;7.684;63;0;0;374.042;315;0;0;0;111.090;111.405;253.491;0;0;0;40;1;0;0;9.105;57.315;57.330;2.208;0;0;14.045;0;51;0;0;-8.488;0;0;0;0;0;5.608;109;4.648;0;-5.957;-727;0;0;-2;3.679;0;3.679;-1.472;0;2.208;4;1;201306;165,7;0;;
795423;B-I;BANCO SEMEAR;I;2;;201306;BELO HORIZONTE;MG;354.833;354.833;555;17.829;52.296;566;0;241.411;-41.330;15.119;81.535;1.446;0;524;279.549;7.792;0;7.857;241.897;0;257.546;0;0;0;0;7;0;0;0;21.996;75.284;75.027;3.254;51.550;0;699;0;0;0;0;-13.682;0;0;0;0;-22.541;16.026;257;1.288;-1.421;-16.236;-434;0;8.641;-3.462;4.659;714;5.373;-2.119;0;3.254;38;1;201306;24,1;0,4;;
10664513;B-I;BCO GERADOR S.A.;I;2;;201306;RECIFE;PE;353.246;353.246;51;41.852;66.737;1.007;0;196.355;-19.278;2.612;25.366;39.115;0;2.041;313.364;7;0;26.647;167.240;0;193.894;17.005;0;0;0;5;0;63.021;29.119;10.320;39.882;39.882;-4.217;29.772;0;4.312;1.746;0;0;0;-8.983;-6.396;0;0;0;-10.785;9.666;4.679;93;-5.250;-18.583;-1.369;0;3.196;-415;-7.983;0;-7.983;3.917;0;-4.217;77;1;201306;12,9;5,1;;
7679404;B-I;BANCO TOPÁZIO S.A.;I;2;;201306;PORTO ALEGRE;RS;291.060;291.060;1.330;22.973;28.275;126;0;173.132;-23.500;0;78.935;3.293;0;6.496;248.502;2.567;0;4.957;127.161;0;134.684;0;103.368;0;103.368;0;285;0;0;10.165;42.558;39.797;-4.698;19.272;0;1.475;0;801;0;0;-8.101;0;0;0;0;-17.760;-4.313;444;647;-3.119;-10.321;-1.329;0;11.836;-1.644;-7.799;0;-7.799;3.100;0;-4.698;111;1;201306;15,9;9,4;;
11476673;B-I;BANCO RANDON S.A.;I;2;;201306;CAXIAS DO SUL;RS;277.291;277.291;13;6.605;16.255;7;0;253.269;-2.232;0;1.740;1.130;0;502;202.833;0;0;0;10.392;0;10.392;0;0;0;0;0;0;190.095;0;2.346;74.458;74.458;1.471;9.282;0;647;0;0;0;0;-468;-2.514;0;0;0;-700;6.247;14;377;-2.544;-1.709;-376;0;585;-16;2.578;2;2.580;-940;-167;1.471;37;1;201306;28,1;0,7;;
50524;B-I;VR;C;2;;201306;BARUERI;SP;275.374;275.374;172;165.756;39.682;121;0;0;0;0;66.479;41;0;3.124;119.094;530;0;0;71.583;0;72.113;0;0;0;0;151;3;0;0;46.827;156.280;153.541;-504;0;0;8.709;0;0;0;0;-2.910;0;0;0;0;0;5.799;4;10;-1.772;-3.486;-407;0;1.965;-2.836;-723;386;-337;-167;0;-504;16;1;201306;125,4;0,3;;
74828799;B-I;NBC BANK BRASIL S.A. - BM;I;3;;201306;PORTO ALEGRE;RS;239.431;239.431;2.119;28.603;17.003;361;0;95.457;-8.103;0;69.986;3.764;27.504;2.738;199.482;5.481;0;3.280;126.619;0;135.380;699;0;0;0;248;556;40.024;0;22.576;39.949;31.190;-3.593;6.427;4.388;1.914;273;3.622;0;0;-5.527;-3.893;-3.637;0;0;-1.307;2.260;14;172;-5.674;-2.701;-312;0;588;-310;-5.963;-23;-5.986;2.395;0;-3.593;65;3;201306;15,3;8,8;;
33132044;B-I;BCO CEDULA S.A.;I;2;;201306;RIO DE JANEIRO;RJ;228.525;228.525;417;105.410;13.163;199;0;71.486;-3.669;0;7.233;27.128;6.562;595;127.482;2.129;0;0;113.306;0;115.435;0;0;0;0;513;83;0;262;11.189;101.043;97.285;-1.302;10.025;1.034;3.420;806;0;0;0;-5.399;0;-283;0;0;-2.798;6.805;0;89;-1.481;-2.598;-860;0;54;-1.421;588;-123;465;-1.768;0;-1.302;23;1;201306;30;0,6;;
517645;B-I;BCO RIBEIRAO PRETO S.A.;I;2;;201306;RIBEIRAO PRETO;SP;221.318;221.318;239;51.008;57.624;274;0;102.133;-1.553;0;3.473;6.908;0;1.212;151.367;1.522;0;0;53.932;0;55.454;20.001;0;20.838;20.838;8;0;52.366;0;2.700;69.951;69.951;-78;7.339;0;2.640;624;0;0;0;-4.000;-1.711;0;0;0;-18;4.874;167;46;-2.664;-1.950;-275;0;5;0;203;9;212;71;-360;-78;29;1;201306;44,5;0,5;;
61033106;B-I;BPN BRASIL BM S.A.;I;3;;201306;SAO PAULO;SP;182.866;182.866;486;78.648;31.735;33;0;41.468;-6.857;0;15.472;20.574;0;1.306;137.053;1.207;0;848;66.966;0;69.021;0;0;0;0;51;12;34.133;3.334;30.502;45.813;45.813;-16.766;3.552;0;3.951;1.498;1.595;0;252;-3.816;-4.311;0;0;-1.841;1.119;1.999;325;33;-4.430;-5.142;-197;0;1.010;-864;-7.266;-9.500;-16.766;0;0;-16.766;29;1;201306;50,1;2,2;;
44189447;B-I;BCO LA PROVINCIA B AIRES BCE;I;3;;201306;SAO PAULO;SP;160.398;160.398;2.952;51.154;62.610;17;0;2.490;-11;0;40.796;60;0;330;41.199;1;0;0;0;0;1;0;0;0;0;17;6.553;32.703;0;1.925;119.199;118.205;1.907;130;0;3.789;-268;5.210;0;0;-3;-3.652;0;0;0;28;5.234;1;0;-1.587;-1.274;-334;0;1.195;-71;3.164;0;3.164;-1.256;0;1.907;18;1;201306;46,6;0,3;;
253448;B-I;BCO POTTENCIAL S.A.;I;2;;201306;BELO HORIZONTE;MG;159.682;159.682;1.776;36.297;18.546;361;0;40.502;-2.766;0;44.154;8.664;0;12.149;108.303;3.132;0;0;74.514;0;77.646;0;0;0;0;286;0;17.261;0;13.111;51.379;51.379;3.056;5.006;0;1.159;0;0;0;0;-2.407;-540;0;0;0;-1.418;1.800;21.415;2.859;-3.505;-15.102;-334;1.496;1.376;-22.587;-12.582;18.974;6.392;-3.334;0;3.056;30;1;201306;13,1;23,7;;
51808;B-I;BNY MELLON;C;3;;201306;RIO DE JANEIRO;RJ;148.654;148.654;1.866;3.000;60.121;7;0;0;0;0;41.639;2.086;0;39.936;48.441;1.383;0;0;0;0;1.383;0;0;0;0;0;0;0;0;47.059;100.213;97.596;3.457;0;0;3.850;0;0;0;0;0;0;0;0;0;-924;2.926;92.626;8;-37.921;-31.801;-7.146;1.820;2.861;-1.658;21.715;-29;21.686;-5.447;-12.782;3.457;54;2;201306;32,3;31,9;;
48795256;B-I;BANCO BRACCE S.A.;I;3;;201306;SAO PAULO;SP;132.625;132.625;786;17.300;56.979;3.529;0;15.199;-310;0;35.479;2.422;0;1.243;107.631;1.067;0;0;86.428;0;87.495;0;0;0;0;1;7;0;0;20.128;24.994;24.734;-18.909;1.136;0;2.639;0;0;0;0;-3.729;0;0;0;0;48;94;4.285;1;-2.767;-5.284;-470;0;1.067;-593;-3.667;40;-3.627;-15.282;0;-18.909;22;1;201306;24,3;4,9;;
33042151;B-I;BCO LA NACION ARGENTINA;I;3;;201306;SAO PAULO;SP;123.752;123.752;2.697;19.102;5.215;57;0;23.982;-1.623;0;57.630;30;0;16.662;82.299;675;0;0;275;642;1.593;0;0;0;0;25;1.674;74.973;0;4.033;41.453;27.425;-3.684;815;0;176;0;1.510;0;0;-22;-844;0;0;0;-1.565;70;8;6;-2.351;-1.446;-151;0;31;-61;-3.894;210;-3.684;0;0;-3.684;35;2;201306;26,6;47,9;;
