was;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arquivo Completo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data-base: Setembro/2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Balancetes processados até:27/11/2014
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CI;TCB;Instituições;TD;TC;Obs;Data;Cidade;UF;Ativo Total (-);Ativo;Disponibilidades;Aplicações;TVM e Instrumentos;Relações;Relações;Oper, Créd, e Arrend, Mercantil;;Coobrigações em;Outros;Outros;Imobilizado de;Permanente;Passivo;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Captações no;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Relações;Relações;Obrigações por;Instrumentos Financeiros;Outras Obrigações e;Patrimônio;PR nível 1;Lucro;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Resultado;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Resultado;Resultado não;Resultado antes;IR e;Particip,;Lucro;Nº de;Nº de;Data DLO;Índice de;Índice de ; ;
50304;B-I;PINE;C;2;;201409;SAO PAULO;SP;10.909.130;10.909.130;70.846;1.529.109;2.171.530;728;0;5.570.072;-115.969;0;1.468.097;184.037;0;30.680;9.635.711;29.738;0;98.035;2.626.825;0;2.754.598;634.551;835.200;1.125.751;1.960.951;79;8.564;2.912.816;164.839;1.199.313;1.273.419;1.272.741;18.616;175.421;0;84.097;77.938;45.040;0;0;-208.591;-133.321;0;0;-19.028;21.939;43.495;19.228;765;-23.796;-20.865;-2.278;3.898;14.317;-17.110;17.654;4.362;22.016;8.081;-11.482;18.616;0;11;201409;13,8;2,2;;
51705;B-I;BARCLAYS;C;3;;201409;SAO PAULO;SP;7.511.924;8.473.396;505.136;2.083.997;629.898;4.407;0;0;0;0;5.218.031;450;0;31.477;7.882.771;23;0;19.274;693.504;0;712.801;1.465.362;0;115.356;115.356;0;0;0;292.345;5.296.906;590.624;588.955;19.336;588;0;73.364;85.155;0;0;0;-59.682;0;0;-76.132;0;136;23.429;44.404;0;-16.897;-15.081;-3.855;-892;10.547;-3.794;37.861;-6.007;31.854;-12.517;0;19.336;0;1;201409;29,9;5,3;;
58616418;B-I;BCO FIBRA S.A.;I;2;;201409;SAO PAULO;SP;7.581.358;7.581.358;58.573;1.145.992;1.046.633;8.506;675;3.903.971;-364.777;22.521;1.602.846;33.930;0;145.008;6.589.273;59.090;0;67.566;3.004.967;0;3.131.623;101.316;946.410;1.091.542;2.037.952;801;27.272;561.160;128.821;600.329;992.085;660.722;-80.861;240.734;0;58.048;-8.124;29.317;0;0;-217.127;-35.579;0;0;-381;-47.376;19.512;8.385;1.486;-49.531;-47.801;-4.839;6.107;16.252;-30.948;-81.377;-407;-81.784;1.548;-625;-80.861;0;8;201409;14,2;6,1;;
51066;B-I;CREDIT AGRICOLE;C;3;;201409;SAO PAULO;SP;6.534.049;6.534.049;73.403;1.128.008;1.263.512;2.632;0;537.647;-288;0;3.510.143;779;0;18.214;5.741.306;2.737;0;92.982;791.307;0;887.026;0;281.215;600.642;881.857;1;1.044;956.369;166.227;2.848.783;792.743;791.494;1.339;18.319;0;60.559;86.195;27.996;0;0;-48.079;-173.915;0;0;0;-3.454;-32.379;8.073;36;-17.205;-10.410;-2.103;-100;76.822;-15.434;7.300;14;7.314;-5.551;-425;1.339;0;1;201409;18,2;2,2;;
31597552;B-I;BCO CLASSICO S.A.;I;2;;201409;RIO DE JANEIRO;RJ;6.441.095;6.441.095;268;9.630;6.343.763;10;0;0;0;0;87.353;0;0;72;1.333.720;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1.333.719;5.107.375;5.107.375;46.389;0;0;47.018;0;0;0;0;0;0;0;0;0;0;47.018;1;0;-129;-423;-2;0;0;0;46.465;0;46.465;-76;0;46.389;0;1;201409;66,6;0;;
30881;B-I;J.MALUCELLI;C;2;;201409;CURITIBA;PR;5.692.107;5.692.107;2.434;1.324.846;248.230;451;0;3.305.176;-80.414;0;139.200;101.813;0;650.370;4.326.073;25.299;0;198.513;2.158.115;0;2.381.927;71.251;1.656.645;21.626;1.678.271;69;1.235;92.416;0;100.904;1.366.034;1.264.266;28.496;190.845;0;39.860;2.305;3.028;50;0;-120.370;-3.418;0;0;0;-18.522;93.778;2.318;1.163;-8.238;-46.807;-5.624;10.143;630;-3.213;44.150;-2;44.148;-15.650;0;28.496;0;1;201409;31,4;47,4;;
51073;B-I;ING;C;3;;201409;SAO PAULO;SP;5.395.987;5.530.987;5.403;1.649.999;595.587;2.270;0;339.200;-107;0;2.935.369;395;0;2.871;4.678.271;269;0;0;424.420;0;424.689;135.000;0;32.532;32.532;0;10.452;3.561.997;39.302;474.298;852.716;852.020;8.148;10.141;0;53.728;82.661;381.231;0;0;-19.168;-485.271;0;0;0;-453;22.869;1.544;0;-6.338;-6.720;-1.933;0;5.826;-1.278;13.970;0;13.970;-5.580;-241;8.148;0;1;201409;31,8;0,3;;
50531;B-I;INDUSVAL;C;2;;201409;SAO PAULO;SP;5.495.801;5.495.801;38.214;17.672;1.903.964;6.331;0;2.321.243;-86.113;0;1.046.702;141.418;0;106.371;4.823.040;56.002;0;15.778;2.149.613;0;2.221.392;338.461;24.790;1.512.042;1.536.832;188;2.635;435.064;24.760;263.708;672.760;599.914;1.661;82.189;0;55.897;-21.947;41.812;0;0;-106.075;-26.308;0;0;-19.600;5.115;11.083;13.719;2.440;-23.569;-22.535;-3.458;1.411;19.033;-3.774;-5.650;9.217;3.567;1.393;-3.300;1.661;0;10;201409;13,2;17;;
50071;B-I;JOHN DEERE;C;3;;201409;INDAIATUBA;SP;5.307.927;5.307.927;1.571;51.202;939;16.197;0;5.264.471;-110.558;0;79.028;402;0;4.675;4.652.612;13.976;0;173.666;515.149;0;702.791;0;0;0;0;290;0;3.677.189;0;272.341;655.315;655.315;27.693;175.754;0;1.133;1.048;0;0;0;-16.760;-95.423;0;0;0;-16.017;49.735;10.949;12;-6.729;-3.603;-4.130;0;1;0;46.235;328;46.563;-18.147;-722;27.693;0;1;201409;13,1;0,6;;
4913711;B-I;BCO DO EST. DO PA S.A.;I;1;;201409;BELEM;PA;5.168.008;5.168.008;130.407;813.375;802.060;311.475;1;2.977.502;-164.470;1.716;195.457;3.057;0;99.145;4.650.856;795.106;724.062;169.925;2.339.131;0;4.028.225;169.068;234.911;0;234.911;17.073;157;2.018;0;199.405;517.151;510.148;8.649;251.193;0;44.222;0;212;3.250;0;-96.108;-1;0;0;0;-50.052;152.716;1.991;13.656;-52.396;-53.678;-10.804;0;2.971;-1.438;53.018;-907;52.111;-39.335;-4.128;8.649;0;54;201409;18,1;18,8;;
31873;B-I;SOFISA;C;2;;201409;SAO PAULO;SP;4.403.283;4.403.283;102.690;27.569;1.043.331;51.746;667.588;1.798.437;-62.382;2.220;537.638;7.345;15.090;214.232;3.741.726;133.547;0;22.024;2.018.509;0;2.174.079;235.433;19.685;200.370;220.055;267;678.801;189.943;828;242.321;661.557;600.939;11.250;87.547;10.693;21.139;2.078;15.230;0;340;-64.675;-25.766;-10.443;0;0;-4.539;31.604;108;3.571;-13.275;-9.203;-3.463;9.581;6.669;-8.377;17.215;-702;16.513;-3.191;-2.071;11.250;0;17;201409;15,4;35,6;;
60518222;B-I;BCO SUMITOMO MITSUI BRASIL S.A.;I;3;;201409;SAO PAULO;SP;4.025.754;4.113.255;6.232;1.107.440;830.256;334.798;0;888.538;-1.617;0;920.864;629;0;26.116;3.399.518;57.081;0;11.732;1.215.020;13.374;1.297.207;87.502;0;0;0;291;36.395;1.050.350;3.309;924.465;713.737;701.388;13.690;66.234;0;62.498;37.419;56.066;0;0;-36.707;-154.885;0;0;0;623;31.248;7.040;1;-7.283;-4.529;-1.939;4.158;2.905;-5.966;25.635;43;25.678;-11.987;0;13.690;0;1;201409;25,3;0,3;;
51781;B-I;ORIGINAL;C;2;;201409;SAO PAULO;SP;4.064.485;4.064.485;12.769;508.622;903.083;1.634;376;2.005.229;-62.685;612;510.186;67.269;0;118.001;2.006.343;45.910;0;0;439.382;0;485.292;90.000;1.730;779.016;780.746;63;2.104;401.405;67.287;179.445;2.058.142;2.024.725;520;128.707;0;40.619;-87.540;7.120;0;0;-29.804;-22.228;0;0;2.408;-346;38.936;9.167;12;-25.527;-17.241;-2.844;-251;7.300;-3.950;5.602;1.348;6.950;-1.461;-4.969;520;0;2;201409;27,1;5,5;;
13009717;B-I;BCO DO EST. DE SE S.A.;I;1;;201409;ARACAJU;SE;3.596.569;3.596.569;86.428;569.540;665.546;418.256;0;1.684.502;-60.277;408;146.134;3.874;0;82.567;3.301.207;524.182;1.050.593;99.680;1.037.736;325;2.712.515;15.756;141.991;206;142.197;35.545;2.976;82.283;0;309.935;295.362;293.256;3.885;93.867;0;33.205;0;0;4.650;0;-56.376;-1.218;0;0;0;-12.400;61.728;13.465;3.714;-33.090;-23.638;-14.526;-1.049;3.975;-1.864;8.715;307;9.022;-3.268;-1.870;3.885;0;62;201409;16,9;24,1;;
30207;B-I;BBM;C;2;;201409;SALVADOR;BA;3.488.299;3.488.299;118.249;249.038;990.168;3.079;0;1.214.389;-34.268;0;893.987;3.573;0;50.083;2.903.234;79.031;0;14.596;396.351;0;489.978;41.614;1.028.243;547.835;1.576.078;116;13.953;243.088;6.157;532.250;585.065;579.226;3.995;51.579;0;36.861;15.945;34.766;0;0;-61.418;-26.607;0;0;48;-15.514;35.660;4.553;11;-8.428;-8.715;-2.070;8.239;6.686;-29.776;6.160;-499;5.661;-1.665;0;3.995;0;3;201409;18,7;8,1;;
50706;B-I;BONSUCESSO;C;2;;201409;BELO HORIZONTE;MG;3.148.007;3.148.007;2.115;419.533;394.446;1.378;0;1.776.607;-104.342;141.824;539.446;55.212;0;63.612;2.738.825;15.949;0;86.844;1.239.586;8;1.342.387;0;747;71.218;71.965;1.058;0;1.838;0;1.321.578;409.181;405.918;4.296;135.100;0;21.059;17.248;1.515;0;0;-47.811;-25;0;0;-9.871;-22.393;94.822;1.988;1.773;-11.719;-47.100;-6.359;1.926;18.068;-44.123;9.276;-409;8.867;-1.587;0;4.296;0;4;201409;23,2;11;;
51554;B-I;MIZUHO;C;3;;201409;SAO PAULO;SP;2.706.920;2.706.920;2.933;495.782;753.755;42;0;229.081;-205;0;1.220.853;319;0;4.361;2.191.585;1.509;0;74.070;287.618;0;363.198;54.359;0;0;0;0;29.043;753.218;21.635;970.132;515.335;513.995;13.715;6.931;0;20.243;38.525;23.213;0;0;-7.713;-73.758;0;0;0;-378;7.063;19.558;0;-10.973;-5.753;-872;9.257;4.131;-4.891;17.520;0;17.520;-3.282;-522;13.715;0;1;201409;37,8;0,9;;
50988;B-I;INDUSTRIAL DO BRASIL;C;2;;201409;SAO PAULO;SP;2.574.642;2.609.142;29.360;792.011;208.784;1.872;0;1.105.955;-15.581;0;419.769;22.766;0;44.207;2.138.842;27.241;0;137.283;911.168;0;1.075.693;120.158;371.590;94.550;466.140;231;3.346;339.888;0;133.386;470.300;470.155;9.430;53.762;618;21.776;7.518;22.995;0;0;-45.672;-35.600;-618;0;0;-4.078;20.701;1.586;896;-11.372;-5.512;-2.923;-323;9.607;-1.013;11.647;-1.028;10.619;-1.191;0;9.430;0;7;201409;18,5;8,9;;
3609817;B-I;BCO CARGILL S.A.;I;3;;201409;SAO PAULO;SP;2.301.226;2.301.226;75.468;210.497;198.278;369;0;914.296;-11.169;0;908.275;4.796;0;416;1.895.722;2.954;0;0;123.214;0;126.168;0;0;534.321;534.321;0;72.409;1.016.513;97.154;49.158;405.504;405.504;13.304;49.754;0;7.905;1.134;96.551;13;0;-15.440;-110.914;0;0;0;-1.311;27.692;1;0;-845;-1.747;-689;0;91;-2.339;22.164;21;22.185;-8.880;0;13.304;0;1;201409;23,5;0,1;;
50328;B-I;SOCOPA;C;2;;201409;SAO PAULO;SP;1.873.312;2.192.403;246.706;437.112;317.205;22.782;0;259.074;-13.265;0;913.785;2.271;0;6.732;2.037.689;67.095;0;39.285;494.396;15.633;616.409;321.848;0;54.538;54.538;1.036;21.462;47.392;63;974.940;154.714;154.570;6.497;13.241;0;18.816;-4.811;40.161;0;0;-27.143;-3.356;0;0;0;-16.834;20.074;20.332;4.675;-15.921;-27.417;-6.719;137;15.968;-4.191;6.938;-11;6.927;133;-565;6.497;0;1;201409;19,8;3,8;;
51736;B-I;RODOBENS;C;2;;201409;SAO PAULO;SP;2.152.532;2.152.532;360;3.499;329.669;3.845;4.840;1.488.825;-37.172;0;54.917;26.957;173.397;103.396;1.693.160;186;0;3.644;205.755;0;209.585;0;472.356;215.629;687.985;76;4.840;701.512;349;88.813;459.372;459.109;19.349;45.153;15.888;7.896;180;1;0;0;-22.574;-3.906;-9.843;0;0;-7.522;25.273;5.824;680;-2.910;-6.917;-2.281;9.635;4.229;-6.723;26.810;0;26.810;-6.179;-1.282;19.349;0;2;201409;20,2;22,5;;
17351180;B-I;BCO TRIANGULO S.A.;I;2;;201409;UBERLANDIA;MG;2.040.345;2.040.345;352;402.017;121.551;68.901;0;1.148.232;-94.998;0;277.021;17.117;0;100.153;1.680.093;123.836;0;92.998;853.988;0;1.070.823;0;216.850;8.804;225.654;26.619;20.234;94.886;0;241.878;360.252;351.365;7.278;91.531;0;13.297;2.139;0;0;0;-32.863;-3.899;0;0;157;-26.119;44.243;7.467;23.273;-21.831;-33.844;-5.300;2.724;1.688;-5.122;13.298;144;13.442;-440;-5.725;7.278;0;43;201409;17,5;27,2;;
51884;B-I;INTERMEDIUM;C;2;;201409;BELO HORIZONTE;MG;1.766.819;1.766.819;1.453;159.786;180.108;1.406;0;1.356.679;-39.470;107.562;33.900;61.409;0;11.548;1.464.484;6.865;0;41.737;735.873;0;784.475;0;411;445.655;446.066;509;0;20.527;0;212.907;302.335;294.932;2.731;69.151;0;9.297;1.447;0;0;0;-35.081;-368;0;0;558;-7.371;37.633;1.024;1.645;-11.494;-28.343;-1.571;397;6.514;-1.568;4.237;-915;3.322;-590;0;2.731;0;21;201409;24,7;2,9;;
51815;B-I;CAIXA GERAL;C;3;;201409;SAO PAULO;SP;1.685.621;1.685.621;43.165;240.300;570.494;1.132;0;674.400;-8.184;0;118.321;3.765;0;42.229;1.275.511;1.478;0;271.002;437.646;0;710.127;23.008;5.762;110.773;116.535;273;131;277.748;26.587;121.103;410.109;405.891;1.120;22.909;0;18.563;19.271;0;0;0;-21.230;-1.442;0;-17.460;0;-1.925;18.686;14.073;0;-12.529;-12.101;-2.092;0;2.347;-3.624;4.760;0;4.760;-3.640;0;1.120;0;2;201409;21,8;9,9;;
30723886;B-I;BCO MODAL S.A.;I;2;;201409;RIO DE JANEIRO;RJ;1.607.398;1.607.398;12.258;173.240;683.216;3.322;90.402;454.145;-5.525;0;148.823;1.395;0;46.122;1.367.297;9.170;0;64.779;587.338;0;661.287;289.190;0;134.147;134.147;6.281;92.391;0;23.229;160.771;240.101;235.700;-1.131;18.135;0;19.432;5.802;2.798;0;0;-31.086;-9.026;0;0;37;321;6.413;4.202;1.256;-6.669;-7.650;-661;263;1.974;-556;-1.428;4;-1.424;293;-1;-1.131;0;2;201409;12,7;14;;
50122;B-I;FATOR;C;2;;201409;SAO PAULO;SP;1.586.045;1.596.045;642;103.033;1.003.931;335;0;155.832;-3.960;0;175.213;736;0;160.282;1.190.535;8.944;0;33.827;502.666;0;545.437;392.693;0;102.856;102.856;0;0;0;6.596;142.953;405.509;375.019;-5.473;5.297;0;21.672;2.723;0;0;0;-27.582;0;0;0;0;-862;1.248;12.935;0;-14.046;-11.067;-1.479;2.792;538;-573;-9.652;-86;-9.738;4.266;0;-5.473;0;2;201409;30,9;39,7;;
51468;B-I;RENDIMENTO;C;2;;201409;SAO PAULO;SP;1.500.485;1.500.485;340.498;307.294;65.386;17.610;0;350.643;-12.434;0;371.508;17.862;0;42.117;1.284.885;80.276;0;20.500;438.795;47.122;586.692;0;21.904;0;21.904;284;29.912;34.809;0;611.284;215.599;212.337;14.367;16.434;0;9.435;-4.530;78.732;0;1.625;-16.952;-1.705;0;0;0;-1.909;81.130;9.511;522;-30.060;-33.027;-5.137;155;3.796;-4.172;22.718;-974;21.744;-6.342;-1.035;14.367;0;6;201409;16;19,7;;
51839;B-I;BRASIL PLURAL;C;2;;201409;RIO DE JANEIRO;RJ;770.223;1.439.634;228;701.880;236.568;654;5.913;35.955;-17;0;380.995;663;0;76.794;1.323.305;2.658;0;0;86.724;0;89.383;704.118;0;34.582;34.582;37;5.913;0;0;489.273;116.329;91.683;1.885;1.218;0;13.122;1.674;533;0;0;-15.661;-19;0;0;0;-10;857;27.239;21;-9.753;-14.104;-2.451;3.182;1.764;-1.849;4.906;-24;4.882;-640;-2.358;1.885;0;2;201409;18,8;70,3;;
7656500;B-I;BCO KDB BRASIL S.A.;I;3;;201409;SAO PAULO;SP;1.375.488;1.375.488;284;274.383;219.328;2.244;0;32.143;-17.728;0;863.438;8;0;1.388;1.286.138;1.051;0;110.000;65.578;0;176.629;0;0;0;0;0;68;246.289;0;863.152;89.350;89.201;2.497;675;0;4.566;0;21.821;0;0;-1.785;-26.236;0;0;0;1.685;726;512;0;-1.792;-1.091;-65;0;4.224;-28;2.486;12;2.498;0;0;2.497;0;1;201409;16,6;1,5;;
29030467;B-I;SCOTIABANK BRASIL;I;3;;201409;SAO PAULO;SP;1.294.881;1.294.881;44.714;306.209;501.482;67;0;56.917;-115;0;381.181;955;0;3.470;893.468;208;0;25.010;287.373;0;312.592;0;0;0;0;0;0;397.995;85.577;97.304;401.412;401.370;-3.176;2.527;0;18.529;9.128;33.972;0;0;-7.154;-43.544;0;0;0;185;13.643;4.901;0;-10.128;-5.922;-1.695;0;1.298;-50;2.047;-191;1.856;-5.033;0;-3.176;0;1;201409;40,1;0,9;;
20255;B-I;BANIF;C;3;;201409;SAO PAULO;SP;1.123.951;1.138.951;5.858;57.183;261.088;633;0;540.057;-240.594;209;367.700;141.777;0;5.250;939.267;8.624;0;5.417;701.170;0;715.211;29.998;29.241;0;29.241;73;0;0;0;164.744;199.684;197.048;-5.171;12.154;0;7.382;-3.473;5.828;0;0;-23.309;-3;0;0;-8.254;34.133;24.458;76;28;-8.558;-11.353;-237;-26;1.456;-9.403;-3.559;-640;-4.199;-973;0;-5.171;0;13;201409;16,2;2,4;;
31880826;B-I;BCO GUANABARA S.A.;I;2;;201409;RIO DE JANEIRO;RJ;1.082.063;1.082.063;2.637;666.990;31.885;9.856;0;360.337;-15.134;0;7.924;9.363;5.476;2.730;960.963;12.329;0;0;763.456;0;775.785;0;0;659;659;64;0;86.552;0;97.903;121.100;121.050;1.933;14.216;6.573;17.505;0;0;0;0;-21.462;-841;-6.521;0;0;-1.924;7.546;137;193;-3.118;-2.150;-488;0;2.206;-4;4.322;15;4.337;-2.405;0;1.933;0;1;201409;26,6;2,2;;
3532415;B-I;BCO ABN AMRO S.A.;I;3;;201409;SAO PAULO;SP;974.061;974.061;1.885;75.899;450.113;72;1.315;0;0;0;434.453;10;0;10.315;439.542;6;0;0;3.907;0;3.914;0;0;0;0;0;2.782;373.068;0;59.778;534.519;532.556;4.743;0;0;12.914;0;2.498;0;0;-171;-405;0;0;0;-629;14.207;9.458;0;-8.813;-5.424;-1.197;0;281;-111;8.401;-16;8.385;-3.641;0;4.743;0;2;201409;104,3;1,9;;
17453575;B-I;ICBC DO BRASIL BM S.A.;I;3;;201409;SAO PAULO;SP;778.172;778.172;3.540;254.999;216.012;1.449;0;70.791;-354;0;229.345;19;0;2.372;577.107;9.106;0;0;263.359;0;272.465;0;0;0;0;194;502;300.728;0;3.218;201.065;201.065;1.366;12.367;0;12.850;0;46.188;0;0;-6.880;-56.743;0;0;0;-166;7.616;20;6;-2.759;-2.303;-380;0;6;0;2.206;-19;2.187;-469;-353;1.366;0;1;201409;51,6;1,2;;
92874270;B-I;BCO A.J. RENNER S.A.;I;2;;201409;PORTO ALEGRE;RS;747.684;747.684;72;65.251;541;1.478;0;664.513;-24.955;3.646;38.178;147;0;2.459;648.679;872;0;2.411;606.768;0;610.052;0;0;0;0;114;0;0;0;38.514;99.005;98.997;6.278;44.064;0;1.709;0;0;0;0;-18.147;0;0;0;-37;-6.656;20.933;2.550;3.656;-5.390;-9.162;-1.831;-466;241;-3;10.528;7;10.535;-4.256;0;6.278;0;1;201409;14,3;2,5;;
10690848;B-I;BCO DA CHINA BRASIL S.A.;I;3;;201409;SAO PAULO;SP;670.035;670.035;3.489;41.983;242.690;689;0;189.577;-22.735;0;206.013;283;0;8.046;443.321;33.243;0;0;138.941;377;172.561;0;0;0;0;8;3.161;184.650;0;82.941;226.714;226.714;-4.416;6.937;0;6.544;0;2.272;0;0;-3.332;-9.276;0;0;0;-487;2.658;364;7;-5.129;-3.404;-749;0;1.642;0;-4.611;0;-4.611;195;0;-4.416;0;1;201409;19,8;3,6;;
59118133;B-I;BCO LUSO BRASILEIRO S.A.;I;2;;201409;SAO PAULO;SP;665.325;665.325;1.718;91.456;72.686;18.925;0;394.431;-11.035;2;74.616;18.906;0;3.622;563.514;17.346;0;0;373.462;0;390.808;0;0;54.565;54.565;1.165;798;40.289;0;75.889;101.811;37.375;1.706;20.840;0;4.456;-3;864;0;0;-13.629;-655;0;0;0;-902;10.971;317;14;-3.714;-3.611;-571;0;1.013;-3.181;1.238;494;1.732;-24;0;1.706;0;1;201409;6,9;9,7;;
50201;B-I;MÁXIMA;C;2;;201409;RIO DE JANEIRO;RJ;587.778;607.777;46.650;20.498;169.607;1.380;0;149.443;-12.482;0;214.328;6.723;0;11.631;562.888;3.977;0;476;265.406;1.809;271.668;93.995;0;140.159;140.159;28;1.867;0;0;55.170;44.889;31.300;-11.436;5.144;0;3.910;-1.478;10.191;0;454;-14.731;0;0;0;0;-6.889;-3.399;597;23;-4.904;-10.857;-587;-879;2.005;-368;-18.369;0;-18.369;6.931;0;-11.436;0;3;201409;11,3;36,8;;
11476673;B-I;BANCO RANDON S.A.;I;2;;201409;CAXIAS DO SUL;RS;478.222;478.222;1;1.100;25.585;29;0;449.502;-3.712;0;5.158;14;0;546;396.845;0;0;0;30.993;0;30.993;0;0;0;0;0;0;294.508;0;71.344;81.377;81.359;1.515;9.135;0;1.131;0;0;0;0;-2.543;-1.443;0;0;0;-1.016;5.264;25;286;-1.542;-1.028;-332;0;36;-175;2.534;27;2.561;-951;-96;1.515;0;1;201409;31,1;0,4;;
795423;B-I;BANCO SEMEAR;I;2;;201409;BELO HORIZONTE;MG;430.717;430.717;658;15.444;56.665;311;0;293.576;-39.718;3.139;100.975;1.100;0;1.706;344.280;3.654;0;4.323;302.401;0;310.378;0;0;6.333;6.333;40;0;0;0;27.530;86.437;80.347;206;31.693;0;1.540;0;0;0;446;-8.851;0;0;0;0;-12.113;12.715;118;1.576;-1.908;-14.782;-1.492;0;4.738;-655;310;241;551;-344;0;206;0;1;201409;22,7;2,1;;
15357060;B-I;BCO WOORI BANK DO BRASIL S.A.;I;3;;201409;SAO PAULO;SP;419.556;419.556;1.144;298.403;79.613;7.096;0;28.723;-95;0;3.801;0;0;869;340.757;54.240;0;0;276.320;0;330.560;0;0;0;0;0;772;0;0;9.425;78.799;78.799;1.135;1.596;0;9.113;0;672;0;0;-7.582;0;0;0;0;22;3.821;23;4;-861;-835;-187;0;25;0;1.990;0;1.990;-764;-92;1.135;0;1;201409;122,3;1,1;;
7679404;B-I;BANCO TOPÁZIO S.A.;I;2;;201409;PORTO ALEGRE;RS;403.364;403.364;4.661;127.856;31.807;203;0;147.311;-27.021;0;107.970;5.241;0;5.335;363.031;3.405;0;5.219;224.014;0;232.638;0;118.015;0;118.015;0;3.684;0;0;8.694;40.332;27.177;-2.788;11.224;0;3.545;0;727;0;0;-9.055;0;0;0;0;-10.033;-3.592;1.137;191;-2.100;-6.513;-877;0;7.730;-614;-4.638;-2;-4.640;1.852;0;-2.788;0;1;201409;10,8;15,5;;
10664513;B-I;BCO GERADOR S.A.;I;2;;201409;RECIFE;PE;383.324;383.324;538;7.407;74.308;6.411;0;245.547;-35.979;0;47.689;35.452;0;1.952;346.681;0;0;2.615;181.156;0;183.771;11.996;0;0;0;162;0;50.853;0;99.898;36.643;28.734;-5.926;18.073;0;4.154;2.804;0;0;0;-7.486;-5.546;0;0;-4.945;-5.182;1.872;2.291;259;-2.002;-11.683;-440;0;513;-828;-10.018;0;-10.018;4.121;0;-5.926;0;1;201409;16,9;4,2;;
997185;B-I;BANCO BM&FBOVESPA;I;2;;201409;SAO PAULO;SP;216.848;369.564;6.810;243.129;60.495;681;0;0;0;0;58.395;55;0;0;305.590;451;0;0;0;90.550;91.001;152.716;0;0;0;156;494;0;0;61.223;63.974;63.974;1.671;0;0;10.431;0;398;0;0;-6.300;0;0;0;0;0;4.529;88;2.216;0;-3.643;-440;0;37;0;2.787;0;2.787;-1.116;0;1.671;0;1;201409;185,7;0;;
2318507;B-I;BCO KEB DO BRASIL SA;I;3;;201409;SAO PAULO;SP;355.580;355.580;7.694;124.737;47.101;48.106;0;114.886;0;0;12.632;55;0;369;254.441;74.824;0;7.735;49.188;0;131.748;0;0;0;0;124;0;100.160;0;22.410;101.139;101.090;2.245;14.816;0;3.718;0;948;0;0;-1.236;-12.378;0;0;0;0;5.868;56;0;-1.188;-844;-323;0;1.125;-1.110;3.584;145;3.729;-1.485;0;2.245;0;1;201409;83,2;0,3;;
517645;B-I;BCO RIBEIRAO PRETO S.A.;I;2;;201409;RIBEIRAO PRETO;SP;300.401;300.401;52;46.997;36.698;816;0;203.851;-1.684;0;8.912;3.582;0;1.178;229.523;15.872;0;0;53.979;0;69.851;850;0;75.279;75.279;26;0;81.036;21;2.460;70.878;70.878;209;5.560;0;940;237;0;0;0;-2.274;-1.155;0;0;0;302;3.610;27;72;-1.809;-1.213;-179;0;106;0;614;0;614;-104;-300;209;0;1;201409;27,3;0,3;;
74828799;B-I;NOVO BCO CONTINENTAL S.A. - BM;I;3;;201409;PORTO ALEGRE;RS;289.393;289.393;3.341;31.588;12.845;1.067;0;142.194;-6.158;0;82.883;1.316;17.653;2.664;207.867;6.337;0;3.134;120.626;0;130.097;4.395;0;0;0;107;4;52.995;0;20.269;81.526;65.296;-2.573;6.258;1.042;1.181;51;5.010;0;0;-3.991;-6.289;-939;0;0;-1.337;986;16;225;-4.503;-1.563;-313;0;854;0;-4.298;0;-4.298;1.727;0;-2.573;0;3;201409;26,8;4,1;;
