50 Maiores Bancos e o Consolidado do Sistema Financeiro Nacional;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arquivo Completo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data-base: setembro/2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Balancetes processados até: 27/11/2013
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CI;TCB;Instituições;TD;TC;Obs;Data;Cidade;UF;Ativo Total (-);Ativo;Disponibilidades;Aplicações;TVM e Instrumentos;Relações;Relações;Oper, Créd, e Arrend, Mercantil;;Coobrigações em;Outros;Outros;Imobilizado de;Permanente;Passivo;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Captações no;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Relações;Relações;Obrigações por;Instrumentos Financeiros;Outras Obrigações e;Patrimônio;PR nível 1;Lucro;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Resultado;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Resultado;Resultado não;Resultado antes;IR e;Particip,;Lucro;Nº de;Nº de;Data DLO;Índice de;Índice de ;;
49951;B-I;FIBRA;C;2;2;201307;SAO PAULO;SP;10.008.562;10.308.563;60.746;677.764;1.316.414;39.140;1.254;6.421.600;-326.371;115.307;1.625.269;232.827;0;259.919;9.356.096;74.146;0;191.855;3.899.030;0;4.165.031;951.416;1.223.538;1.177.954;2.401.492;721;20.177;772.739;62.063;982.457;952.467;860.071;-15.797;132.466;0;15.005;7.918;19.754;0;0;-96.933;-20.164;0;0;-592;-38.456;18.998;2.888;760;-10.789;-45.792;-2.247;12.722;5.831;-14.958;-32.587;-1.168;-33.755;18.028;-69;-15.797;0;0;201309;14;15,6;;
51413;B-I;MORGAN STANLEY;C;3;;201309;SAO PAULO;SP;8.243.222;9.938.888;225;4.959.481;3.615.442;456;0;0;0;0;1.343.850;139;0;19.295;8.199.697;0;0;0;3.726.844;0;3.726.844;1.712.266;0;0;0;0;0;0;1.285.776;1.474.811;1.739.191;1.733.594;35.905;0;0;132.526;18.233;41.524;0;0;-75.413;0;0;0;0;0;116.870;33.309;0;-50.760;-14.465;-20.480;13.643;15.458;-32.431;61.144;0;61.144;-25.239;0;35.905;174;2;201309;23,5;0,9;;
51705;B-I;BARCLAYS;C;3;;201309;SAO PAULO;SP;8.925.824;9.187.183;22.238;2.971.012;2.148.620;3.834;0;150.765;-1.508;0;3.833.924;942;0;57.357;8.407.060;34;0;30.868;867.444;0;898.346;3.229.504;0;115.356;115.356;0;0;0;344.464;3.819.390;780.123;780.123;47.054;4.998;0;130.034;-57.205;42.545;0;0;-91.650;0;0;0;0;2.869;31.591;44.560;0;-13.764;-11.278;-4.151;109;24.340;-28.431;42.976;-1;42.975;5.563;-1.484;47.054;182;1;201309;41,9;7,3;;
60498557;B-I;BCO TOKYO-MITSUBISHI BM S.A.;I;3;;201309;SAO PAULO;SP;7.383.928;7.683.442;13.248;2.497.912;1.259.303;63.726;0;892.320;-13.334;0;2.920.363;2.346;0;47.559;6.553.848;121.398;0;0;1.751.329;0;1.872.726;299.537;0;0;0;4.269;33.415;1.520.455;159.906;2.663.540;1.129.595;1.132.968;17.906;16.165;0;83.845;-19.152;17.637;0;0;-43.415;-25.906;0;0;0;-7.201;21.973;848;205;-19.562;-13.446;-2.123;0;54.139;-9.329;32.705;-2;32.703;-14.795;0;17.906;266;2;201309;45,3;3,3;;
31597552;B-I;BCO CLASSICO S.A.;I;2;;201309;RIO DE JANEIRO;RJ;6.027.999;6.027.999;479;205.890;5.699.152;7;0;0;0;0;122.387;0;0;84;1.369.137;2;0;0;0;0;2;0;0;0;0;0;0;0;0;1.369.135;4.658.863;2.288.880;81.038;0;0;79.056;0;0;0;0;0;0;0;0;0;0;79.056;1;0;-787;-400;0;0;3.491;-1;81.360;0;81.360;-320;0;81.038;6;2;201309;42;0;;
4913711;B-I;BCO DO EST. DO PA S.A.;I;1;;201309;BELEM;PA;4.652.906;4.652.906;120.010;917.618;559.303;264.199;0;2.617.953;-93.182;1.841;183.375;3.468;0;80.163;4.168.227;771.967;565.155;138.135;2.242.328;0;3.717.585;52.534;176.289;0;176.289;22.709;106;388;0;198.615;484.679;484.679;33.692;207.110;0;24.999;0;49;2.488;0;-62.526;0;0;0;0;-21.446;150.674;2.852;11.893;-44.452;-39.421;-9.491;0;922;-754;72.223;-341;71.882;-34.719;-3.469;33.692;1.525;44;201309;19;16,5;;
30881;B-I;J.MALUCELLI;C;2;;201309;CURITIBA;PR;4.188.912;4.288.912;638;643.986;216.293;758;0;2.724.475;-84.560;0;74.977;98.567;0;613.777;3.009.180;18.044;0;203.646;1.790.109;0;2.011.799;220.000;639.057;0;639.057;765;0;55.175;1.276;81.109;1.279.732;1.278.119;31.540;150.940;0;17.587;-1.282;0;0;0;-63.676;-579;0;0;0;-21.025;81.965;2.884;815;-7.867;-43.390;-5.182;7.807;3.581;-1.209;39.404;27;39.431;-7.819;-73;31.540;186;1;201309;20,3;47,5;;
31873;B-I;SOFISA;C;2;;201309;SAO PAULO;SP;4.227.294;4.227.294;57.386;28.603;1.086.615;37.505;590.938;1.782.796;-105.339;19.908;416.359;32.827;79.640;219.963;3.527.382;131.948;0;27.486;1.714.443;0;1.873.878;167.649;60.372;142.371;202.743;885;609.865;388.162;2.841;281.360;699.912;671.009;5.858;77.937;20.317;23.595;-7.644;10.798;0;596;-51.812;-8.479;-20.468;0;-21;-14.909;29.910;185;2.879;-16.061;-10.626;-6.726;1.672;17.091;-10.684;7.640;-421;7.219;-514;-848;5.858;212;17;201309;18,6;33,7;;
50531;B-I;INDUSVAL;C;2;;201309;SAO PAULO;SP;4.095.051;4.176.751;36.652;143.122;1.278.053;5.611;0;2.097.599;-197.379;0;621.578;91.732;0;99.782;3.602.296;37.614;0;15.674;1.665.414;0;1.718.702;107.500;34.767;643.948;678.715;391;11.811;690.677;74.578;319.922;574.455;555.845;2.003;64.343;0;31.964;1.882;5.796;0;0;-56.487;-26.160;0;0;-536;-6.670;14.132;7.877;1.917;-23.103;-16.936;-2.899;1.591;75.778;-52.221;6.136;435;6.571;-2.703;-1.868;2.003;408;9;201309;14,5;17,6;;
50071;B-I;JOHN DEERE;C;3;;201309;INDAIATUBA;SP;4.078.764;4.078.764;1.620;37.206;80;24.016;0;4.057.242;-91.980;0;45.463;1.044;0;4.072;3.515.627;39.194;0;213.611;140.163;0;392.968;0;0;0;0;1;0;2.942.520;162;179.975;563.137;563.137;23.341;92.908;0;730;-46;0;0;0;-5.818;-29.755;0;0;0;-14.126;43.893;8.456;0;-6.452;-3.104;-3.355;0;6;-79;39.365;56;39.421;-15.409;-670;23.341;110;1;201309;15,7;0,6;;
51073;B-I;ING;C;3;;201309;SAO PAULO;SP;3.394.082;3.508.582;1.431;1.530.767;597.836;382;0;400.396;-76;0;974.593;299;0;2.954;2.680.678;1.282;0;0;947.590;0;948.872;114.500;0;77.790;77.790;0;2.325;1.290.592;104.512;142.087;827.904;827.904;10.794;9.589;0;43.631;-14.207;24.747;0;0;-20.576;-18.796;0;0;0;436;24.824;602;0;-6.145;-5.769;-934;0;12.837;-6.327;19.088;-35;19.053;-8.057;-202;10.794;106;1;201309;47,5;0,4;;
13009717;B-I;BCO DO EST. DE SE S.A.;I;1;;201309;ARACAJU;SE;3.480.082;3.480.082;76.747;667.367;545.679;396.080;0;1.591.088;-46.882;431;157.831;1.811;0;90.361;3.206.795;547.191;902.873;80.388;1.097.078;347;2.627.877;9.503;129.764;0;129.764;57.716;2.223;83.218;0;296.494;273.287;273.287;14.511;89.520;0;22.266;0;0;3.796;0;-43.709;-1.309;0;0;0;-6.142;64.422;12.812;3.422;-30.930;-20.963;-5.341;-2;177;-305;23.292;-41;23.251;-7.244;-1.494;14.511;1.230;61;201309;16,3;23,8;;
51066;B-I;CREDIT AGRICOLE;C;3;;201309;SAO PAULO;SP;3.412.456;3.412.456;6.830;1.618.980;366.993;3.038;0;82.058;-258;0;1.315.809;851;0;18.153;2.651.487;2.942;0;3.101;728.159;0;734.202;0;172.368;342.414;514.782;1;1.330;823.902;61.257;516.014;760.969;760.967;-2.610;1.928;0;40.395;-814;25.205;0;0;-23.563;-227.471;0;0;0;-98;-184.418;8.109;0;-15.944;-7.706;-1.681;-582;217.969;-10.330;5.417;-2;5.415;-4.128;-3.897;-2.610;70;1;201309;32,8;2,4;;
60518222;B-I;BCO SUMITOMO MITSUI BRASIL S.A.;I;3;;201309;SAO PAULO;SP;3.058.416;3.208.238;21.279;884.053;532.507;207.216;0;732.709;-1.234;0;821.941;365;0;9.404;2.534.717;68.874;0;0;987.525;14.896;1.071.295;149.822;0;0;0;638;15.646;1.058.183;244;238.888;673.521;673.302;11.351;16.116;0;30.520;952;30.925;0;0;-24.752;-13.664;0;0;0;1.115;41.212;3.408;1;-6.393;-3.912;-1.555;-162;3.649;-18.518;17.730;7;17.737;-6.386;0;11.351;105;1;201309;27;0,3;;
51781;B-I;ORIGINAL;C;2;;201309;SAO PAULO;SP;3.156.569;3.156.569;12.746;631.950;1.133.442;4.243;0;1.028.460;-68.794;1.692;224.144;35.823;0;154.556;1.145.757;9.083;0;36.583;511.371;0;557.038;17.500;0;220.298;220.298;27;139;6.472;169.182;175.100;2.010.813;1.996.302;-17.828;47.092;0;31.329;-22.746;82;0;0;-18.983;-97;0;0;0;-16.718;19.959;1.595;0;-23.099;-17.133;-1.886;792;5.290;-5.666;-20.148;13;-20.135;10.106;-7.800;-17.828;428;2;201309;78,8;7,6;;
50706;B-I;BONSUCESSO;C;2;;201309;BELO HORIZONTE;MG;3.149.878;3.149.878;9.177;234.206;585.364;5.530;0;2.051.154;-144.207;916.039;273.408;62.470;0;72.777;2.767.631;10.774;0;99.839;1.237.135;32;1.347.780;0;646;63.399;64.045;1.454;0;3.446;0;1.350.905;382.247;382.247;10.198;168.841;0;26.594;-2.305;0;0;0;-40.673;-77;0;-187;27.037;-54.117;125.113;2.010;1.772;-10.865;-54.807;-10.917;2.331;28.345;-42.183;40.799;-118;40.681;-5.358;0;10.198;345;4;201309;18,1;12,7;;
30207;B-I;BBM;C;2;;201309;SALVADOR;BA;2.931.714;3.110.925;5.065;946.553;660.867;3.267;0;851.897;-41.950;0;629.636;1.290;0;54.302;2.563.762;71.623;0;16.836;351.316;0;439.774;419.620;645.081;333.768;978.849;118;4.832;302.144;2.530;415.895;547.163;546.232;7.953;34.119;0;29.443;5.313;6.346;0;0;-39.437;-11.187;0;0;0;-13.842;10.755;4.899;9;-7.411;-8.310;-2.347;4.190;25.096;-21.290;5.591;-4;5.587;2.368;0;7.953;136;3;201309;22,4;9,4;;
50988;B-I;INDUSTRIAL DO BRASIL;C;2;;201309;SAO PAULO;SP;2.074.350;2.104.350;6.031;456.043;72.424;1.416;0;1.109.795;-39.318;195;431.057;24.507;5.563;36.832;1.652.066;21.293;0;73.719;646.126;0;741.138;51.055;412.018;61.208;473.226;405;3.468;223.161;0;159.614;452.284;451.983;8.690;47.778;182;12.856;-3.802;15.915;0;0;-30.500;-14.948;-168;0;0;-7.897;19.416;1.295;840;-11.180;-5.185;-2.743;42;7.710;-68;10.127;-67;10.060;-1.370;0;8.690;245;7;201309;17,3;7,4;;
51736;B-I;RODOBENS;C;2;;201309;SAO PAULO;SP;2.093.875;2.093.875;870;27.815;224.917;3.669;170.306;1.363.339;-44.908;0;56.536;43.290;149.869;98.173;1.671.065;3;0;80.327;198.642;0;278.972;0;400.764;68.355;469.119;74;170.306;652.706;1.568;98.320;422.810;422.809;16.357;42.054;16.441;4.772;498;0;0;0;-15.511;-4.424;-11.118;0;0;-10.183;22.529;3.282;897;-2.076;-5.872;-1.749;8.251;1.514;-6.952;19.824;-163;19.661;-3.019;-285;16.357;68;2;201309;16,6;23,2;;
3609817;B-I;BCO CARGILL S.A.;I;3;;201309;SAO PAULO;SP;1.947.756;1.947.756;63.467;259.304;135.438;2.084;0;736.566;-18.899;0;767.605;1.963;0;229;1.595.836;4.001;0;0;248.014;0;252.015;0;0;347.895;347.895;0;62.634;862.056;29.489;41.747;351.919;352.127;3.045;22.746;0;3.011;1.995;19.794;2;0;-5.878;-18.990;0;0;0;-11.701;10.979;1;0;-986;-1.152;-995;0;1;-2.594;5.254;0;5.254;-2.210;0;3.045;6;1;201309;25,3;0,1;;
50328;B-I;SOCOPA;C;2;;201309;SAO PAULO;SP;1.626.095;1.803.612;238.515;321.461;314.065;21.325;0;191.079;-10.096;4.075;720.179;928;0;6.156;1.651.187;50.575;0;32.145;413.322;15.046;511.088;220.174;0;32.953;32.953;1.141;32.142;96.714;1.129;755.845;152.426;148.992;7.094;9.197;0;21.252;58;34.319;0;0;-17.207;-13.129;0;0;0;-2.063;32.427;24.015;3.032;-13.808;-20.736;-5.312;70;1.880;-9.080;12.488;10;12.498;-5.002;-400;7.094;240;1;201309;25,9;3,4;;
17351180;B-I;BCO TRIANGULO S.A.;I;2;;201309;UBERLANDIA;MG;1.750.955;1.750.955;405;271.627;133.900;66.069;0;986.520;-96.082;0;283.537;13.594;0;91.384;1.403.871;95.987;0;0;615.434;0;711.421;0;270.377;13.080;283.457;41.550;24.248;131.228;0;211.966;347.084;347.822;4.261;80.025;0;8.660;-1.269;0;0;0;-19.872;-1.949;0;0;0;-27.116;38.479;6.909;20.125;-21.463;-32.990;-5.020;1.909;3.919;-3.862;8.006;-121;7.885;-2.268;-1.356;4.261;679;44;201309;18,9;26,3;;
51815;B-I;CAIXA GERAL;C;3;;201309;SAO PAULO;SP;1.603.275;1.603.275;3.487;297.413;296.912;51;0;558.018;-6.414;0;405.678;2.716;0;45.413;1.139.369;999;0;93.803;281.948;0;376.750;133.434;6.189;18.034;24.223;69;196;87.006;23.514;494.178;463.906;463.739;-1.019;16.232;0;12.973;-334;605;0;0;-12.250;-1.196;0;0;0;-119;15.911;11.449;0;-11.400;-11.484;-1.624;0;880;-3.939;-207;0;-207;-812;0;-1.019;68;2;201309;26,3;9,7;;
51468;B-I;RENDIMENTO;C;2;;201309;SAO PAULO;SP;1.573.384;1.588.673;334.151;255.687;64.082;16.976;0;501.200;-19.642;0;388.614;7.229;0;40.376;1.386.387;43.752;0;23.675;381.155;32.005;480.587;16.394;10.482;1.011;11.493;330;28.832;89.145;0;759.606;202.287;201.886;14.193;19.777;0;7.876;-5.707;69.346;0;0;-9.869;-979;0;0;0;-5.255;75.189;7.455;453;-26.208;-33.736;-5.122;604;30.262;-22.069;26.828;-1.106;25.722;-8.990;-2.542;14.193;378;7;201309;15,8;15,6;;
50122;B-I;FATOR;C;2;;201309;SAO PAULO;SP;1.468.406;1.499.413;777;38.393;991.738;132;0;72.747;-4.431;0;246.167;766;0;153.123;1.094.407;4.132;0;32.790;452.884;0;489.806;335.583;0;40.666;40.666;42;0;0;3.689;224.621;405.006;405.006;9.293;2.757;0;21.939;7.836;0;0;0;-18.943;0;0;0;0;-106;13.483;15.059;0;-17.374;-12.133;-2.242;8.640;4.248;-541;9.140;755;9.895;-602;0;9.293;181;2;201309;33,6;37,8;;
51554;B-I;MIZUHO;C;3;;201309;SAO PAULO;SP;1.393.837;1.393.837;3.091;99.284;761.311;417;0;203.792;-778;0;322.570;232;0;3.919;884.202;760;0;55.515;108.559;0;164.834;3.206;0;0;0;0;121;465.672;26.761;223.608;509.635;505.240;160;6.672;0;12.167;-1.398;1.274;0;0;-5.788;-645;0;0;0;-777;11.505;131;0;-8.494;-7.287;-863;511;6.829;-1.799;533;0;533;101;-475;160;99;1;201309;61,7;0,8;;
416968;B-I;BANCO INTERMEDIUM S/A;I;2;;201309;BELO HORIZONTE;MG;1.378.683;1.378.683;575;91.426;175.135;2.265;0;1.047.284;-44.347;184.778;31.499;65.106;0;9.739;1.094.823;7.376;0;10.075;528.585;0;546.036;0;102.246;223.969;326.215;62;0;1.329;0;221.181;283.860;283.860;685;56.426;0;6.422;-44;0;0;0;-19.567;-125;0;0;2.743;-12.625;33.230;890;1.508;-4.366;-32.730;-573;1.416;2.233;-996;612;-670;-58;746;0;685;118;7;201309;24,1;3,4;;
30723886;B-I;BCO MODAL S.A.;I;2;;201309;RIO DE JANEIRO;RJ;1.370.219;1.370.219;22.647;105.242;640.285;3.434;79.722;350.503;-9.038;0;128.660;15.654;0;33.110;1.129.247;3.110;0;3.402;461.579;0;468.090;316.494;0;80.689;80.689;146;79.506;0;22.050;162.272;240.973;244.323;-2.410;10.709;0;10.892;3.201;997;0;0;-19.989;-1.242;0;0;0;-2.522;2.046;3.169;418;-7.732;-7.671;-349;2.192;2.545;-663;-6.045;571;-5.474;3.063;0;-2.410;195;3;201309;15,3;10,4;;
20255;B-I;BANIF;C;3;;201309;SAO PAULO;SP;1.351.998;1.351.998;12.596;53.419;312.645;2.604;0;941.928;-423.864;4.349;349.666;94.569;0;8.436;1.141.631;8.465;0;16.786;813.210;8;838.469;65.002;25.147;0;25.147;279;82;0;0;212.651;210.368;210.169;-34.341;32.229;0;5.173;1.170;7.741;0;0;-23.372;-5.851;0;0;0;-21.545;-4.455;463;103;-10.580;-12.898;-1.239;-13;1.118;-7.607;-35.108;1.010;-34.098;-247;0;-34.341;182;13;201309;14,7;3,9;;
31880826;B-I;BCO GUANABARA S.A.;I;2;;201309;RIO DE JANEIRO;RJ;1.061.722;1.061.722;940;509.497;28.914;8.188;0;478.323;-18.618;0;5.749;7.511;38.309;2.909;934.781;14.613;0;0;649.351;0;663.963;0;0;2.525;2.525;40;0;152.744;0;115.508;126.941;126.941;961;16.696;5.884;10.845;0;0;0;0;-14.694;-1.875;-5.588;0;0;-3.749;7.519;129;235;-3.362;-2.293;-638;0;1.528;-317;2.801;-37;2.764;-1.804;0;961;75;1;201309;24,3;2;;
50476;B-I;INTERCAP;C;2;;201309;SAO PAULO;SP;791.528;888.582;94.041;135.676;112.061;592;0;344.982;-29.411;0;226.432;2.867;0;1.341;780.395;17.637;0;0;279.961;1.333;298.931;103.869;19.393;67.692;87.085;10;46;85.356;928;204.171;108.187;104.391;-8.211;10.769;0;7.564;808;6.981;0;517;-10.109;-5.401;0;0;-3.621;-11.398;-3.890;1.041;113;-9.033;-5.887;-742;-8;9.415;-8.665;-17.656;4;-17.652;9.441;0;-8.211;72;1;201309;15,5;0,9;;
29030467;B-I;SCOTIABANK BRASIL;I;3;;201309;SAO PAULO;SP;823.512;823.512;8.477;172.814;284.053;31;0;81.177;-237;0;272.476;413;0;4.308;482.098;261;0;0;129.780;0;130.041;0;0;0;0;0;0;257.349;31.485;63.223;341.414;341.414;-69;1.941;0;9.094;8.358;0;0;0;-2.812;-2.036;0;-3.936;0;107;10.716;7.279;0;-8.216;-5.660;-1.445;0;3.329;-3.374;2.629;-191;2.438;-2.505;0;-69;84;1;201309;52,1;1,3;;
92874270;B-I;BCO A.J. RENNER S.A.;I;2;;201309;PORTO ALEGRE;RS;655.363;655.363;106;124.698;490;2.649;0;516.000;-21.072;1.702;30.590;139;0;1.764;563.037;430;0;2.542;523.039;0;526.011;0;0;0;0;78;0;0;0;36.948;92.326;92.326;5.187;32.971;0;2.540;0;0;0;0;-12.203;0;0;0;-1;-6.114;17.193;2.457;3.373;-5.275;-7.665;-1.623;50;73;-4;8.579;6;8.585;-3.368;-32;5.187;143;1;201309;16,9;1,5;;
7656500;B-I;BCO KDB BRASIL S.A.;I;3;;201309;SAO PAULO;SP;551.147;551.147;375;175.333;318.124;10.967;0;35.633;-10.965;0;21.082;5;0;592;460.228;4.868;0;0;58.126;0;62.994;0;0;0;0;0;147;357.055;0;40.032;90.919;90.924;6.124;2.287;0;14.883;0;1.003;0;0;-1.172;-7.200;0;0;0;96;9.897;271;0;-1.415;-792;-506;0;0;-28;7.427;7;7.434;-1.311;0;6.124;19;1;201309;27,2;0,7;;
59118133;B-I;BCO LUSO BRASILEIRO S.A.;I;2;;201309;SAO PAULO;SP;523.752;523.752;1.651;40.799;1.512;13.178;0;363.573;-13.842;200;104.514;8.397;0;3.969;415.430;13.963;0;0;327.026;0;340.989;0;0;26.218;26.218;756;171;21.235;0;26.062;108.322;85.467;1.385;17.159;0;1.633;0;3;0;0;-8.970;0;0;0;0;-1.143;8.682;183;12;-3.686;-4.914;-685;0;2.728;-1.407;913;169;1.082;303;0;1.385;80;1;201309;17,6;4,6;;
50201;B-I;MÁXIMA;C;2;;201309;RIO DE JANEIRO;RJ;481.691;508.691;16.398;48.000;152.076;1.693;85;145.623;-6.467;0;132.410;288;0;18.584;453.555;2.019;0;52;234.675;988;237.733;84.998;0;93.744;93.744;63;71;0;0;36.946;55.136;46.140;-4.101;5.301;0;4.450;-4;3.772;0;389;-9.178;0;0;0;0;-1.201;3.529;1.342;3;-3.266;-7.420;-475;-831;1.112;-164;-6.170;0;-6.170;2.068;0;-4.101;64;2;201309;15,2;41,6;;
997185;B-I;BANCO BM&FBOVESPA;I;2;;201309;SAO PAULO;SP;199.659;450.534;2.824;377.705;63.259;617;0;0;0;0;6.067;62;0;0;391.555;413;0;0;0;111.826;112.240;270.869;0;0;0;84;223;0;0;8.138;58.979;58.993;1.663;0;0;9.638;0;18;0;0;-5.806;0;0;0;0;0;3.850;46;2.367;0;-3.062;-418;0;0;-7;2.776;0;2.776;-1.112;0;1.663;4;1;201309;185,1;0;;
2318507;B-I;BCO KEB DO BRASIL SA;I;3;;201309;SAO PAULO;SP;434.750;434.750;3.587;200.002;42.656;18.116;0;168.583;0;0;1.466;46;0;293;341.657;48.252;0;15.409;171.303;0;234.964;0;0;0;0;1.996;0;98.318;0;6.379;93.093;93.093;1.645;10.162;0;5.233;0;1.125;0;0;-3.896;-7.700;0;0;0;0;4.924;55;0;-1.235;-846;-276;0;6.204;-6.228;2.598;135;2.733;-1.087;0;1.645;9;1;201309;60,4;0,3;;
61348538;B-I;BCO FICSA S.A.;I;2;;201309;SAO PAULO;SP;419.697;419.697;582;40.798;167.749;1.713;0;133.364;-25.493;105.538;87.358;11.889;0;1.738;361.311;334;0;0;204.801;0;205.135;0;0;0;0;94;46;25.477;2.606;127.953;58.387;59.869;-8.668;11.402;0;8.149;-590;0;0;0;-6.440;-2.393;0;0;-2.674;-5.395;2.059;50;5;-1.995;-14.589;-715;0;2.172;-2.596;-15.609;1.183;-14.426;5.758;0;-8.668;45;1;201309;18,4;2,6;;
51839;B-I;BRASIL PLURAL;C;2;;201309;RIO DE JANEIRO;RJ;315.864;395.861;655;82.103;165.391;301;1.040;27.097;-18;0;105.249;145;0;13.897;307.388;6.543;0;0;84.358;0;90.900;84.674;0;24.122;24.122;136;1.040;0;0;106.516;88.473;88.242;-4.874;309;0;6.008;-83;380;0;4;-9.919;0;0;0;0;-15;-3.316;7.346;55;-5.277;-3.976;-870;0;332;-3;-5.709;-169;-5.878;1.251;-245;-4.874;42;2;201309;17,1;14,3;;
10690848;B-I;BCO DA CHINA BRASIL S.A.;I;3;;201309;SAO PAULO;SP;393.157;393.157;36.732;70.794;33.804;491;0;156.216;-14.583;0;101.653;300;0;7.751;271.761;11.644;0;0;127.395;43;139.082;0;0;0;0;2;36.405;93.961;0;2.311;121.395;121.395;-8.278;3.069;0;2.416;0;1.530;0;0;-2.405;-283;0;0;0;-11.319;-6.992;329;2;-3.369;-2.877;-244;0;341;0;-12.810;2;-12.808;4.527;0;-8.278;68;1;201309;32,6;6,4;;
10664513;B-I;BCO GERADOR S.A.;I;2;;201309;RECIFE;PE;385.104;385.104;287;16.066;82.058;20.156;0;215.174;-23.108;2.229;31.579;40.880;0;2.011;330.893;0;0;25.683;173.162;0;198.845;0;0;0;0;15.347;0;66.236;29.792;20.673;54.211;54.211;2.396;16.640;0;2.709;10.428;0;0;0;-5.558;-3.236;0;0;0;-6.789;14.194;2.423;489;-2.862;-9.980;-1.148;0;1.158;-373;3.901;0;3.901;-1.440;0;2.396;74;1;201309;17,9;3,7;;
795423;B-I;BANCO SEMEAR;I;2;;201309;BELO HORIZONTE;MG;351.995;351.995;446;14.833;54.704;683;0;239.126;-42.007;11.753;82.016;1.073;0;1.121;275.698;5.518;0;7.359;239.055;0;251.932;0;0;0;0;31;0;0;0;23.735;76.298;76.085;1.013;25.379;0;1.579;0;0;0;0;-6.308;0;0;0;0;-12.162;8.488;14;1.066;-1.142;-8.391;-254;0;3.819;-2.300;1.300;386;1.686;-671;0;1.013;61;1;201309;25,4;1,2;;
15357060;B-I;BCO WOORI BANK DO BRASIL S.A.;I;3;2;201308;SAO PAULO;SP;292.469;292.469;29.228;205.199;39.870;757;0;16.865;-169;0;59;14;0;645;254.246;12.093;0;0;211.238;0;223.331;0;0;0;0;0;29.828;0;0;1.086;38.224;38.224;-54;320;0;1.851;0;180;0;0;-1.343;0;0;0;0;-8;1.000;8;1;-350;-663;-52;0;2;0;-54;0;-54;0;0;-54;14;1;201308;98,91;1,69;;
11476673;B-I;BANCO RANDON S.A.;I;2;;201309;CAXIAS DO SUL;RS;313.154;313.154;7;13.346;10.028;12;0;289.127;-2.204;0;1.514;806;0;517;237.456;0;0;0;10.602;0;10.602;0;0;0;0;0;0;224.116;0;2.737;75.698;75.698;1.240;5.206;0;482;0;0;0;0;-212;-1.145;0;0;0;-130;4.201;39;298;-1.412;-902;-241;0;156;0;2.139;5;2.144;-868;-36;1.240;37;1;201309;24,9;0,7;;
7679404;B-I;BANCO TOPÁZIO S.A.;I;2;;201309;PORTO ALEGRE;RS;305.169;305.169;7.429;26.088;28.841;67;0;174.888;-28.693;0;87.174;2.951;0;6.422;265.966;2.607;0;5.073;140.446;0;148.126;637;105.823;0;105.823;61;421;0;0;10.898;39.203;36.536;-3.334;10.691;0;998;0;181;0;0;-5.536;0;0;0;0;-10.648;-4.314;220;415;-1.769;-5.392;-680;0;6.682;-570;-5.408;0;-5.408;2.076;0;-3.334;97;1;201309;14,3;10,3;;
50524;B-I;VR;C;2;;201309;BARUERI;SP;269.350;269.350;451;165.651;39.325;16;0;0;0;0;60.954;28;0;2.924;114.411;539;0;0;67.258;0;67.797;0;0;0;0;191;1;0;0;46.421;154.939;152.199;444;0;0;4.535;0;0;0;0;-1.557;0;0;0;0;0;2.978;2;5;-829;-2.917;-337;0;4.259;-2.490;671;172;843;-400;0;444;16;1;201309;162,4;0,1;;
